# url=https://m.place.naver.com/restaurant/2016309840/review/visitor, place_name=고가담 위례본점
25.9.3.수,25.9.3.수,1,ves****,"처음방문했는데 먹을것도풍부하고 너무좋네요
아이랑 방문하기너무좋은곳이예요. 서비스도넘치고 직원분들너무친절합니다 다음번에 무조건 재방문할것같아요!!!고기도맛있네요",68b818bb5e1634c7b108bec1,4BqN7,
25.9.4.목,25.9.4.목,1,Hihihi61,새로 오픈한곳이라서 왔는데. 죄송할정도로 서비스가 좋습니다. 삼겹살만 먹었는데 고기도 잘구워주시고 부드럽고 맛있어요~~고사리김치찌개도 맛있어요~~,68b96557d8b6e5c15ac13cc4,2M0Ek,
25.10.12.일,25.10.12.일,1,냥륭이,"너무 친절하고 서비스도 많이 주셨어요!! 
아주아주 대만족하고 가요^^
사장님 손이 엄청 빠르셔서 고기도 빨리 구우시더라구요 😄 감사합니다 덕분에 즐거운 저녁 먹었습니다!",68eb9c4fd2a1c82987f6ac7d,4jyBv,
25.9.11.목,25.9.11.목,2,라리링린,"생일 주간에 오면 육회도 서비스로 주세요~
고기도 맛있고 다 구워주셔서 편하게 먹을수있어요",68c2a780423c13042cb6ad3a,64w96,
25.10.19.일,25.10.19.일,3,라리링린,고기를 구워주셔서 편하게 먹기 좋아요~ 항정살 맛있어요,68f4d941d62af641db0889b1,64w96,
25.10.5.일,25.10.5.일,1,spe****,맛있어요!! 다음에 또올거에요,68e1f69a110de584c8aa4587,9VPRC,
25.8.23.토,25.8.23.토,1,캬캬캬73,"고기도 맛있도 직원분도 친절하세요
화장실에도 고급향수와 치실 가글까지..
정성으로 관리한다는 느낌이 느껴지는 곳입니다",68a9855098a02104b995319b,2sp0l,
25.11.8.토,25.11.8.토,1,killme666,맛있게 잘먹고 갑니다.,690f098733ce303196480ec9,154Et,
25.9.27.토,25.9.27.토,3,vocalhoo,"진짜 여기 이런곳이 왜 이제 나왔냐구요ㅋㅋㅋㅋ
평범한듯 안평범하고 부담스럽지 않게 친절하고 고기 너무 맛있어요
숙성고기라는데 목살이 이렇게 부드러운건 첨이였슴..
최고!!!!!!
다음 데이트때도 또옵니다
부모님 모시고도 올거에요",68d79707dc56fdbe950a9034,3rujP,
25.9.6.토,25.9.6.토,1,돈들어손내놔,"고기가 신선하고 육즙 팡팡! 밑반찬들도 맛있어요
재방문 확률 200%",68bc10707af6bf292c710f90,1PCFF,
25.10.13.월,25.10.13.월,1,서905,두번째 방문이에요!! 맛있어요!!,68ecce9316ce1799cc7f6cee,330mr,
25.9.1.월,25.8.31.일,1,유블리1420,"맛있게 잘먹었어용 
오픈이벤트로 술도 저렴하게먹을수있었어용 굿굿",68b5a5cdc6eeeb7776625a52,209ko,
25.10.7.화,25.10.7.화,1,호로록2277,"직접구워주셔서 편해요
친절하구 맛있어서 자주 올꺼같은 식당입니다!!",68e4f594ec1226d2bdae3420,hgh1,
25.11.8.토,25.11.8.토,2,nks691490,두번째 방문인데 사장님 친절하시고 고기정말맛있어요,690f1bdfed4aef8136fd63a1,3U8ma,
25.9.6.토,25.9.6.토,1,dpw****,"고기가 참 맛있어요
다만, 김치가 없어서 조금 당황...
그래도 고기는 참 맛있어요!!
다만, 일반 삼겹살집 생각하면 안될듯해요
양념장이라던지 색다르고 특별해요
그래도 고기는 참 맛나요",68bbff91b768374b32dd19e3,3tERb,
25.8.27.수,25.8.27.수,1,라리링린,밑반찬도 다양하게 나오고 고기도 다 구워주셔서  편하게 먹기만 해도 되서 좋아요~ 지나가다 발견했는데 오픈이벤트 중이네요 ! 자주 와야겠어요,68aee8d49ade37f575c05799,64w96,
25.10.5.일,25.10.5.일,1,나울보,직원분들 너무 친절하고 맛있어요,68e1f63fb6e9f2865361959f,4BXm6,
25.12.11.목,25.12.10.수,1,opk****,고기 질도 좋고 분위기도 좋아서 시간 날 때마다 다시 찾아갈 것 같아요,693abf73f01e3f43b4f6d658,6TCNQ,
25.9.11.목,25.9.11.목,2,dc****,음식이 맛있어서 재방문입니다!!,68c2a7e259d3939d7fdd1710,4hal1,
25.11.2.일,25.11.2.일,1,batderi,"너무 맛있게 잘 먹었습니다
재방문 의사 100%입니다",6907296ebb0c87314aabb46d,3ylrN,
25.10.15.수,25.10.15.수,1,초롱4457,맛있어요 ㅎㅎ 직원분들도 친절하세요,68ef8e76bf6ac866d328cb30,1xfJC,
25.11.5.수,25.11.5.수,1,Comicom,고기도 실하구 양념장도 다양해서 조았어용 ㅎㅎㅎ 자주 올 예정입니다 😆,690b36bb25504cc984b9b621,30nnI,
25.8.23.토,25.8.23.토,1,cws****,"직원분들도 친절하시고 고기 맛도 좋아요!!!
청결하고 가격도 합리적입니다 :) 남위례 맛집 추천요!",68a984f9369beb59ac3204f7,1AcgE,
25.8.23.토,25.8.23.토,1,LemonRevolution,"맛있습니다! 가격도 좋고, 청결하고, 메뉴도 알차고 좋습니다! 육회도 엄청 맛있습니다!!
고기는 말 할 것도 없습니다! 굿굿!!
직장 회식으로도 추천합니다!",68a985a8b831bb3fb44b0faf,6xiNP,
25.9.9.화,25.9.9.화,2,칸스7,재방문입니다.고기랑 함께먹는 쌈채소도 다양하고 소스도 다양해서 좋아요.뭣보다 고기가 맛있습니다..그리고 김치말이국수 완전 맛있어요^^,68c00712b876c8bf2e1e63d9,143tv,
25.9.1.월,25.9.1.월,1,뚱이354,"간만에 맛있는 집생겼네요
찌개며 쌀이며 반찬김치등
목살 안좋아하는데 여긴 목살 맛집이네요
직원분도 친절하시고 잘 구워주시고요
손님이 많아 가게 잘 되서 동내가 활기차졌으면 좋겠습니다",68b58212594c9a1b35fb5fa2,1Nsy7,
25.12.6.토,25.12.6.토,1,예빈002,맛있었습니다!! 데이트 하기 좋아요,6934032e5d259891e8a95e10,9sUp0,
25.10.18.토,25.10.18.토,1,latte171107,가게 분위기도 너무 좋고 청결했으며 직원분들도 너무 친절 하셨어요:) 목살과 김치찌개 다들 꼭 드셔보세요!,68f309dd35fb47d651bae87b,8QC1O,
25.10.8.수,25.10.8.수,4,rez****,"언제나 실망시키지 않는곳이에요, 고기 맛있고 다른 반찬도 육회도 맛있어요~",68e6359839e310e1b3ab2112,3V7YC,
25.10.17.금,25.10.17.금,1,달토끼6737,"금요일 오후 비내리는 퇴근길에 들른 맛집입니다^^

직원분들 친절하시고 고기도 신선하네요

맛있는 한끼 즐거워요~~",68f21547535c98764438306d,1ZG5r,
25.8.28.목,25.8.28.목,1,망치가조아,"집 근처 새로 생겨서 방문!
고기 양도 푸짐하고 밑반찬도 다양해요!
쌈채소도 종류 여러가지라 좋았고
사이드 메뉴 중에 고사리 김치찌개!
정말 맛있으니까 추천!
쌀밥도 짱 맛있움!",68b0307b6411e34f3729e7fc,3Uwwr,
25.10.1.수,25.10.1.수,1,땅코니0626,직접 구워주시고 사이드 메뉴도 맛있어요 🖤,68dcede218699fd2aa71ada6,3p9oB,
25.9.5.금,25.9.5.금,1,foto,"세 번째 방문 입니다
사장님이 정말 친절하시고 고기 질이 끝내줍니다
맛있게 잘 먹고 왔어요ㅎ",68bad815cd3922ee0588894a,2Ala,
25.8.30.토,25.8.30.토,2,백설공주184,두번째 방문이에요~ 고기 너무 맛있고 다른 음식도 맛있어요~ 청결하고 친절까지!!,68b2c1f7c7e50bc002f07b86,JTkT,
25.9.13.토,25.9.13.토,3,백설공주184,고기 맛있고 엄청 친절하세요~ 아늑하고 음악도 굿굿!!,68c53654210f7d2620c04de9,JTkT,
25.8.23.토,25.8.23.토,1,빈스5221,"삼겹, 항정 먹었는데 군더더기 없이 잘 먹고갑니다!!

화장실 관리도 깨끗해서 너무 좋았어요!",68a98555f891fd9ff9ba6f9d,1x9Ap,
25.9.9.화,25.9.9.화,1,kim****,"삼겹살 두툼하게 맛깔나게 구워주십니다.
쌈채소도 다양하고, 소스도 다양하게(6-7가지였나)
있으니 삼겹살 물리지않고 폭풍흡입했습니다.
반찬들도 다 맛있었고
우렁된장국 존맛탱
김치말이국수에 갓김치 반찬나온거 싹싹 썰어서 흐식으로 말아먹으니 내일 밥 안먹어도 될듯요.
허겁지겁먹느라 사진은 못찍었습니다. 
나오면서 봤는데 입간판에 쿠폰들 붙어있네요 ㅎㅎ 
참고해서 방문하세용",68c0172d0e38de302858f632,2sKm8,
25.8.27.수,25.8.27.수,1,ㅇㅅㅁㄷㄹ,맛있어요. 가게도 깔끔하고 직접 구워주시니 편하게 식사할 수 있었습니다. 사장님도 친절하십니다.,68aed7a8b650342efea41cba,2WdrP,
25.10.7.화,25.10.7.화,1,쏭님이다,"매장도 깔끔하고 직원분도 너무 친절해서 좋았어요
고기는 당연히 맛있고요",68e4f530efd8b075c606d80f,3gAzl,
25.10.31.금,25.10.31.금,1,박지용76,아기랑 가기 좋아요 구워줘서 편하고 맛있어요 다음에 또 방문하겠습니다,69049e77ae42808ea370ae8d,2tp0P,
25.11.21.금,25.11.21.금,2,latte171107,너무 맛있었어요! 다음에 또 올게요:),69204dd6b6aef1fa0c375943,8QC1O,
25.10.17.금,25.10.17.금,1,박상봉48,너무 맛있습니다.,68f23103d0b6f4f6cc8074d3,7QHlR,
25.8.28.목,25.8.28.목,1,민초존버,"고기가 신선하고 맛있어요
직접 구워주셔서 회식할때 방문하기 좋네요
호일로 쌓여있는 버섯이 진짜 킥임
댕존맛..",68b0325872a1514b4846d98a,2Vkdr,
25.9.6.토,25.9.6.토,2,쓴백질,"벌써 2번째 방문이네요 ^^ 사장님께서 친절하시고 이 전에 주셨건 쿠폰으로 김치찌개도 서비스로 받았답니다 ? ㅎㅎ
다음에도 또 올 예정이에요 ! 항상 건강하셔서 오래 일하셔야돼요 ~?",68bc34bad28c14c56fa6f109,5cnQO,
25.9.11.목,25.9.11.목,2,Whbdj,위례에 새로 생긴 숙성고기집 너무 맛있게 잘먹었습니다,68c290767af6d2583c91a27b,3uEMP,
25.10.19.일,25.10.19.일,1,주언43,반찬도 완전 신선하고 고기도 엄청 맛있게 잘 구워주셨어요! 다음에 또 위례 오게 되면 꼭 다시 오겠습니다~😀😀,68f4befa94e30caa2068e645,4JUn0,
25.9.10.수,25.9.10.수,1,은구83,새로 생겨서 와봤는데 고기 너무 맛있게 잘 먹었습니다. 고기 잘 구워주시고 소스 구성이 다양하고 좋았어요. 다음에 또 올 것 같아요!,68c143d6bb8ab5d07c615675,3MF2d,
25.9.2.화,25.9.1.월,1,wkg****,임산부를 위한~ 아이를 위한~ 서비스가 있어서 너무 좋아요!!! 또 방문 하겠습니다!,68b6c56604ced483a1e833cc,69QTR,
25.10.13.월,25.10.13.월,1,세니75,맛있게 잘 먹었어요!!! 친절해서 좋어요!!,68ec7d816cbfa50bb302e576,249c9,
25.9.13.토,25.9.13.토,1,Kim ah,오늘 처음 방문했는데 친절한 사장님께서 고기도 직접 구워주셔서 너무 맛있게 먹었어요~~ 모든 재료가 신선하고 식후 된장찌개도 여느 음식점과 달리 올갱이가 들어가서 너무 맛있었어요~~다음에 또 방문하고 싶네요~~^^,68c50aaafd8c2d2e7e8a64c8,9paMe,
25.8.27.수,25.8.27.수,1,심플와이,고기가 너무 맛있고 쌈채소도 다양해서 좋아요! 소스도 특별하고 자주올 것같아용~,68aed5a790b8142d30f8051a,5NTXr,
25.8.26.화,25.8.26.화,1,김만고마니,"곁들이 반찬과 쌈이 다양하게 나오고 고기를 구워주셔서 편하게 먹기 좋습니다. 사이드 메뉴인 고사리 김치찌개도 너무 맛있습니다. 재방문 확정입니다🥰💕
++직원분들 너무 너무 친절하세요!!",68ada47d09134fba7cfe2256,6qEgf,
25.9.16.화,25.9.16.화,1,soodooboo,"매장 넓고 깔금하고 고기 맛잇었어요~!
사장님들 짱!!!  친절하십니다 감사합니다",68c9320e5484a61a539959b7,4ZYTA,
25.12.12.금,25.10.12.일,1,떼구르,"진짜 맛있게 잘먹었어요. 쌈장이랑 반찬이 진짜 잘나와요.
가격도 좋아요.",693af0a5348d690525200414,3D1qP,
25.9.12.금,25.9.11.목,1,망구950,"너무 맛있게 잘 먹었습니다.
노래도 잔잔하게 틀어주셔서 대화에 방해가 되지 않고,
쌈이랑 소스가 다양해서 너무 좋았어요.

다음에 다시 오고 싶은 곳입니다.
아 그리고 너무 친절하세요..놀람...
본점이던데 위례에 와주셔서 감사합니다!!!",68c3972f5db68aa69409b694,4MtU6,
25.9.10.수,25.9.10.수,1,kah****,고기도 찌개도 너무 맛있게 싹싹 긁어먹어서 사진이 없어요... 처음 와봤는데 너무 친절하시고 고기도 너무 맛있게 잘먹었습니단👍🏻,68c14343ee3b67ea7cc1aee1,9Oe1n,
25.12.31.수,25.12.27.토,1,마트료시카9885,,6954fe0dd61ae065e4186e8b,2Uqgz,
25.8.23.토,25.8.23.토,1,백설공주184,고기맛도 엄청 좋고 친절하고 새로 생긴 집이라 쾌적합니다. 더워서 고기 망설여졌는데 너무너무 시원해요~,68a98bfd2fcbf95a5107ea72,JTkT,
25.8.29.금,25.8.29.금,1,fancyBAK,남위례역 근처에 고깃집이 새로 오픈해서 방문했어요!! 사장님 친절하시고 고기도 너무 맛있습니다!!,68b184581074cb64136eadfd,bwpG6,
25.9.6.토,25.9.6.토,1,9round,"근처에 일 보러왔다가 지인추천으로 왔는데 
고기 직접 구워주시고 각종 쌈 야채와 찍어 먹는 소스가 
다양해서 끝까지 물리지 않고 맛있게 먹다 갑니다😆
계산하고 문 밖에 나갈때까지 친절하게 맞이해주셔서
기분까지 좋았습니다😊",68bc35f06224a0ee30527843,3BzX8,
25.9.6.토,25.9.6.토,1,박정진17,"오늘 첫 방문으로 가족들과 함께 왔어요. 고기 시켰는데 시키자마자 바로 나와서 좋았어요. 고기도 직접 구워주셔서 편하거 좋았어요. 고기도 맛있고 반찬들도 여러가지, 쌈 채소 종류가 많아서 질리지 않게 먹을 수 있어서 좋아요",68bc3532694ff079ae7da20b,440Xv,
25.10.5.일,25.10.5.일,1,dod****,"아이들이 너무 잘먹고 
신선하니 맛있어요",68e1fcbb6189b6609b52d75c,3EiNj,
25.8.31.일,25.8.31.일,1,skj****,"직원분들 너무 친절하고 고기 맛도 좋아요.
번창하세요!",68b41e6343f0c0a909849bbf,1biNL,
25.9.3.수,25.9.3.수,1,sooji79,"새로생겨서 와봤는데
친절하시고 고기도맛있어요!
재방문의사 100%%%%%%최고!!!!",68b82c69f4436c4da608012f,3U8VD,
25.11.22.토,25.10.4.토,1,앵앵무새S2,맛나요 ~ 고가담사장님 짱친절하시고 고기가 ㄹㅇ맛남,6921a80c178f81f8645ce734,7NTro,
25.9.10.수,25.9.10.수,1,thd****,밑반찬과 소스 구성이 알차고 오겹살이 제잏 맛있었어요 사장님이 고기도 열심히 구워주신답니다 다음에 또올께요,68c143eba6aff43a26bb117a,3kurb,
25.8.30.토,25.8.30.토,1,깔라만시쏭,처음 방문했는데 고기가 정말 연하고 맛있어요.소스가 독특해요~,68b2d4b4e7764519b3d286a9,2hZEG,
25.8.26.화,25.8.26.화,1,J졸리,"새로오픈해서 와봤어요
친절하고 맛있습니다
번창하세요~~~^♡^",68ada10f3dd167f38de29584,1wekW,
25.10.1.수,25.10.1.수,1,도요한,가족끼리 먹기 좋아요 벌써 3번째 방문,68dced8d49aff1f5a25e54e3,4RlIg,
25.8.26.화,25.8.26.화,1,칸스7,프렌차이즈가 아니고 젊운분들이 직접 만든가게랍니다.고기구워주시는분께 이런저런 이야기 하니 친절하게 이야기해주시고 고기랑 미나리랑 좋은조합으로 맛나게 먹었어요,68ad8da43d90c6df49b0d347,143tv,
25.11.8.토,25.11.8.토,5,rez****,,690f0d58a32bcddeb5c06ae0,3V7YC,
25.8.29.금,25.8.29.금,1,노부와함께,"위례 대박 맛집
고기 풍미 미쳤고
감사합니다 위례에 오셔서",68b1b21441f52ce484154894,uv7,
25.9.30.화,25.9.30.화,1,ghd****,"일단 고기맛이 일품입니다
사이드 반찬도 깔끔하고 신경을 많이 
쓰셨습니다.국수도 양 많고 맛있습니다
다음에도 또 뵙겠습니다~!",68dbc0ba5d82cb2a0370cc23,3itJC,
25.8.27.수,25.8.27.수,1,꾸수꾸수꾸수,오 고기가 진짜 맛있고 친절해요,68aed482d3e1aafb1baf3d8a,1w8E5,
25.10.3.금,25.10.3.금,1,elf****,고기도 맛있고 반찬도 낄끔하고 직원분들도 너무 친절하세요^^,68dfb92bf847c76281256726,3qfjG,
25.9.12.금,25.9.12.금,1,프리욱,"매우 친절하시고 맛있어요! 분위기도 좋습니다!!
강력추천👍🏻",68c3fe01762c6a29648b1814,30eoH,
25.9.6.토,25.9.6.토,1,카누73,"처음 와보는데 매장 깔끔하고 친절하셔서 잘 다녀갑니다😊
다양한 쌈채소와 함께 잘 먹고갑니다!!",68bbff65d735761b5ad24f2a,1ORnm,
25.8.27.수,25.8.27.수,1,dc****,고기도 구워주시고 너무 맛있어요!,68aee85dfa5ea1890728e02d,4hal1,
25.8.25.월,25.8.25.월,1,쓴백질,남위례에 새로 오픈한 고깃집이라고 해서 방문해 보았는데 직원분들 모두 친절하시고 사이드 메뉴도 완전 맛있었어요 ! 데이트나 회식하고 좋아보여요 고기도 구워주심,68ac680711a0c976e896f678,5cnQO,
25.9.13.토,25.9.13.토,3,rez****,너무 맛있어서 다먹고 사진을 찍었네요. 고기질 너무 좋고 넘 친절하세요!,68c539765ac4e8ee934c57bf,3V7YC,
25.9.3.수,25.9.3.수,1,hky****,"오픈해서 첫방문했는데 너무 친절하고 맛있어요~~
고기먹으러 자주 올 거 같아요~~~",68b82c7287fdad337b420f99,175EI,
25.9.19.금,25.9.19.금,2,foto,"N차 방문했습니다
늘 친절하고 기분 좋게 먹고 왔습니다",68cd430a8285f453cbed6f1f,2Ala,
25.9.6.토,25.9.6.토,1,똘민72,"고기 찍어먹을 소스도 다양하고 고기도 두툼하니 맛있어요
직원분들 친절하시고 고기도 직접 구워주셔서 좋아요~^^",68bbff946fab4036130b2f9d,11jJE,
25.9.1.월,25.8.31.일,1,050****,집앞에 새로 생겨서 가봤는데 오픈이벤트 너무 가성비있고 좋네요 서일로 갈 곳 추천합니다~^^,68b580a51b9dca623f3c536d,2bBcpr,
25.8.31.일,25.8.31.일,1,키득키득ㅎ,"사진찍을 시간도 없이 흡입했네요ㅠ
오겹살 찐맛돌이 
김치말이국수 서비스까지!
잘먹고 배터져 갑니다.",68b40ab79575bff2445ed8f6,1aTnZ,
25.10.13.월,25.10.13.월,1,smk****,"맛있게 잘 먹었어요
월, 화는 주류가 2,500원 !",68ecceb9976850e05e061456,1C9WW,
25.10.13.월,25.10.13.월,1,maj****,사장님이 직접 고기도 구워주시고 음식 퀄리티도 최고입니다.,68ecc9057893575205bd19b9,3Fzyx,
25.10.12.일,25.10.12.일,1,78allure,일단 음식이 모두 맛있구요. 친절하시고 깔끔해요. 추천합니다!!,68eb6e7bbd26c35b00f3db73,2211A,
25.8.30.토,25.8.30.토,2,rez****,고기 너무 맛있고 쾌적하고 친절하세요^^또 올꺼에요,68b2c2ba8347d55fda0e2f6e,3V7YC,
25.8.23.토,25.8.23.토,1,rez****,고기도 질이 너무 좋고 반찬들고 깔끔하고 맛있어요. 매장도 쾌적하고 친절하세요,68a98ddc8e9deaac16ca0bf1,3V7YC,
25.12.4.목,25.12.4.목,1,seo****,,6931623c67da7787d180a7a4,82qOE,
25.8.22.금,25.8.22.금,1,nks691490,"숙성고기인데 정말맛있어요 
고기잡내 일도없고 미나리라 먹으니 맛있네요",68a84948d47ed8fdd7f15a15,3U8ma,
25.8.28.목,25.8.28.목,1,vocalhoo,"직접 구워주는 고깃집을 찾고 있었는데 너무 편하게 잘 먹었어요 !!

바질쌈은 여기에서만 먹어볼수 있어서 다음에도 찾아서 올거같네요 ㅎㅎㅎ 너무 잘먹었습니다 😉😉",68b0338d3689319e09efd64c,3rujP,
25.8.27.수,25.8.27.수,1,you****,고기도 맛있고 김치찌개도 맛ㅇㅆ어요,68aed509dc91a8ffd14e0f13,3el2g,
25.9.23.화,25.9.23.화,1,우수상한,"사장님이 친철해요 고기도 맛있고 편하게 먹고 갑니다
재방문의사 2990908%",68d22afecbde1a38cc31e6d2,3DiV6,
25.10.12.일,25.10.12.일,1,seu****,너무 잘 먹었습니다!,68eb6e624e2dcddba941ac96,2Zdg6,
25.8.28.목,25.8.28.목,1,맥진85,"김치찌개가 색달라서 좋았어요!!
미나라도 주고 다양한 맛으로 맛있습니다",68b033ed5a311d9aa85f8155,7egBs,
25.9.12.금,25.9.12.금,1,꼴로꼴로,"진짜 위례에서 보기 힘든 맛집.
사장님이 너무 친절하고 맛이 일품!",68c40e9ce44c9d24e5b17dce,vV4F,
25.9.11.목,25.9.11.목,1,ysk****,맛있게  잘먹었습니다,68c2917512a4db5ad1d6dd6e,blaVI,
25.9.11.목,25.9.11.목,1,정가이버7,정말맛있는고기집!!,68c2910498c5e80219241658,3ceiR,
25.8.25.월,25.8.25.월,1,kgy6526,주류 990원 행사중이길래 방문했는데 쌈채소 모두 신선하고 고기도 맛있어서 단골예약입니다!!,68ac6810620fcc7b27568a64,48noi,
25.11.29.토,25.11.29.토,1,din****,맛있어요,692ad8001faedfd062f831cb,eC1hC,
25.9.29.월,25.9.28.일,1,스마일링v,강추입니다~,68da812efe841639f203b5f5,6DaRI,
25.9.2.화,25.9.2.화,1,xcv2684,가족들하고 맛있게 잘먹었습니다~,68b6c579b1d1bb0379421791,2vcUQ,
25.11.1.토,25.11.1.토,1,tpw****,굿,6905d7979213e38b7d5250c4,ySW7,
25.8.27.수,25.8.27.수,1,dlq****,너무 맛있네요,68aed50cfbd9b2efe3420e2f,2pyDI,
25.8.24.일,25.8.21.목,1,kyh****,,68aab6587a1484480b87776f,Blme,
25.9.5.금,25.9.5.금,1,정동우39,,68bac1ef500f5125d687cace,1AFo0,
25.9.12.금,25.9.12.금,1,growsoft,,68c40e653b1c3547bfa73f5f,hdrC,
